sku_id,sku_name,category,sub_category,brand,cost_price,base_price,weight_kg,supplier_id,lead_time_days,reorder_point,safety_stock
SKU_03041,Brand_DA Personal Care Item 3041,Groceries & Essentials,Personal Care,Brand_DA,30.24,36.87,0.83,SUPP_041,8,21,4
SKU_03042,Brand_JA Snacks Item 3042,Groceries & Essentials,Snacks,Brand_JA,6.96,10.54,0.73,SUPP_012,3,17,5
SKU_03043,Brand_EA Skincare Item 3043,Health & Beauty,Skincare,Brand_EA,9.69,27.03,1.47,SUPP_008,10,62,11
SKU_03044,Brand_AC Home Decor Item 3044,Home & Kitchen,Home Decor,Brand_AC,58.58,99.78,3.1,SUPP_045,17,22,3
SKU_03045,Brand_DD Accessories Item 3045,Apparel,Accessories,Brand_DD,35.23,70.64,1.95,SUPP_035,12,89,15
SKU_03046,Brand_GE Footwear Item 3046,Apparel,Footwear,Brand_GE,58.15,148.31,0.7,SUPP_021,27,35,4
SKU_03047,Brand_JD Women's Wear Item 3047,Apparel,Women's Wear,Brand_JD,43.08,99.79,0.22,SUPP_050,15,29,5
SKU_03048,Brand_DD Storage & Org Item 3048,Home & Kitchen,Storage & Org,Brand_DD,101.12,164.58,2.45,SUPP_001,13,21,4
SKU_03049,Brand_FE Packaged Foods Item 3049,Groceries & Essentials,Packaged Foods,Brand_FE,26.76,38.7,0.98,SUPP_040,13,17,3
SKU_03050,Brand_GC Women's Wear Item 3050,Apparel,Women's Wear,Brand_GC,9.9,18.63,0.13,SUPP_013,25,40,5
SKU_03051,Brand_HE Haircare Item 3051,Health & Beauty,Haircare,Brand_HE,17.98,48.77,1.08,SUPP_044,21,156,20
SKU_03052,Brand_JA Footwear Item 3052,Apparel,Footwear,Brand_JA,34.6,77.19,1.7,SUPP_009,24,109,13
SKU_03053,Brand_IA Storage & Org Item 3053,Home & Kitchen,Storage & Org,Brand_IA,14.54,24.73,0.32,SUPP_036,9,14,3
SKU_03054,Brand_HE Cookware Item 3054,Home & Kitchen,Cookware,Brand_HE,115.32,243.12,0.29,SUPP_014,28,47,6
SKU_03055,Brand_ID Audio Item 3055,Electronics,Audio,Brand_ID,69.18,113.85,2.08,SUPP_006,23,43,6
SKU_03056,Brand_AB Haircare Item 3056,Health & Beauty,Haircare,Brand_AB,17.08,34.92,0.26,SUPP_031,11,28,5
SKU_03057,Brand_HB Haircare Item 3057,Health & Beauty,Haircare,Brand_HB,31.94,71.36,0.6,SUPP_014,16,103,15
SKU_03058,Brand_HC Camping Item 3058,Sports & Outdoors,Camping,Brand_HC,14.94,27.25,1.31,SUPP_032,18,22,3
SKU_03059,Brand_IB Footwear Item 3059,Apparel,Footwear,Brand_IB,48.02,91.83,1.16,SUPP_031,13,36,6
SKU_03060,Brand_EB Household Supplies Item 3060,Groceries & Essentials,Household Supplies,Brand_EB,15.91,21.91,0.51,SUPP_001,7,38,8
SKU_03061,Brand_EA Beverages Item 3061,Groceries & Essentials,Beverages,Brand_EA,3.04,4.25,0.46,SUPP_036,4,15,4
SKU_03062,Brand_BE Beverages Item 3062,Groceries & Essentials,Beverages,Brand_BE,9.74,14.2,0.65,SUPP_013,4,11,3
SKU_03063,Brand_CC Accessories Item 3063,Apparel,Accessories,Brand_CC,51.07,90.17,0.12,SUPP_011,10,25,5
SKU_03064,Brand_CA Men's Wear Item 3064,Apparel,Men's Wear,Brand_CA,90.07,163.02,0.8,SUPP_006,21,60,8
SKU_03065,Brand_GE Computers Item 3065,Electronics,Computers,Brand_GE,135.82,201.39,0.49,SUPP_025,24,133,16
SKU_03066,Brand_AB Home Decor Item 3066,Home & Kitchen,Home Decor,Brand_AB,68.84,146.89,3.04,SUPP_045,14,47,7
SKU_03067,Brand_CA Personal Care Item 3067,Groceries & Essentials,Personal Care,Brand_CA,31.56,37.28,1.41,SUPP_048,5,11,3
SKU_03068,Brand_ED Sportswear Item 3068,Apparel,Sportswear,Brand_ED,27.66,50.38,0.92,SUPP_033,17,148,21
SKU_03069,Brand_FC Packaged Foods Item 3069,Groceries & Essentials,Packaged Foods,Brand_FC,35.61,43.04,0.45,SUPP_032,11,18,3
SKU_03070,Brand_AD Computers Item 3070,Electronics,Computers,Brand_AD,22.67,36.63,0.22,SUPP_010,9,28,5
SKU_03071,Brand_AB Outdoor Recreation Item 3071,Sports & Outdoors,Outdoor Recreation,Brand_AB,39.41,78.73,0.6,SUPP_050,15,38,6
SKU_03072,Brand_HA Women's Wear Item 3072,Apparel,Women's Wear,Brand_HA,72.32,146.75,1.79,SUPP_014,28,85,10
SKU_03073,Brand_GD Computers Item 3073,Electronics,Computers,Brand_GD,185.17,251.14,1.87,SUPP_049,17,112,16
SKU_03074,Brand_CC Computers Item 3074,Electronics,Computers,Brand_CC,32.21,53.27,0.32,SUPP_039,17,54,8
SKU_03075,Brand_IB Computers Item 3075,Electronics,Computers,Brand_IB,35.13,53.68,0.2,SUPP_032,9,35,7
SKU_03076,Brand_EE Haircare Item 3076,Health & Beauty,Haircare,Brand_EE,46.5,91.36,2.91,SUPP_040,15,391,57
SKU_03077,Brand_GC Oral Care Item 3077,Health & Beauty,Oral Care,Brand_GC,9.75,18.58,2.19,SUPP_001,14,32,5
SKU_03078,Brand_GA Wearables Item 3078,Electronics,Wearables,Brand_GA,208.9,349.56,1.19,SUPP_013,24,89,11
SKU_03079,Brand_AC Oral Care Item 3079,Health & Beauty,Oral Care,Brand_AC,34.36,75.29,2.16,SUPP_048,10,21,4
SKU_03080,Brand_HC Smart Home Item 3080,Electronics,Smart Home,Brand_HC,238.6,340.76,1.04,SUPP_046,25,51,6
SKU_03081,Brand_AE Sportswear Item 3081,Apparel,Sportswear,Brand_AE,82.58,149.97,0.17,SUPP_019,14,57,9
SKU_03082,Brand_BC Packaged Foods Item 3082,Groceries & Essentials,Packaged Foods,Brand_BC,4.2,5.57,3.13,SUPP_027,7,234,47
SKU_03083,Brand_AC Footwear Item 3083,Apparel,Footwear,Brand_AC,19.49,33.15,5.2,SUPP_012,27,156,18
SKU_03084,Brand_BA Household Supplies Item 3084,Groceries & Essentials,Household Supplies,Brand_BA,17.48,21.72,0.36,SUPP_046,7,38,8
SKU_03085,Brand_BC Accessories Item 3085,Electronics,Accessories,Brand_BC,86.48,120.65,1.45,SUPP_012,7,18,4
SKU_03086,Brand_AB Snacks Item 3086,Groceries & Essentials,Snacks,Brand_AB,12.93,17.54,2.55,SUPP_036,7,45,9
SKU_03087,Brand_ED Computers Item 3087,Electronics,Computers,Brand_ED,32.45,54.57,0.41,SUPP_027,18,57,8
SKU_03088,Brand_CD Women's Wear Item 3088,Apparel,Women's Wear,Brand_CD,76.11,168.74,3.02,SUPP_043,27,74,9
SKU_03089,Brand_EE Camping Item 3089,Sports & Outdoors,Camping,Brand_EE,26.4,42.28,7.79,SUPP_024,26,536,62
SKU_03090,Brand_BC Computers Item 3090,Electronics,Computers,Brand_BC,159.94,262.84,0.94,SUPP_042,21,138,18
SKU_03091,Brand_GC Footwear Item 3091,Apparel,Footwear,Brand_GC,59.37,101.26,4.68,SUPP_002,28,206,23
SKU_03092,Brand_JC Personal Care Item 3092,Groceries & Essentials,Personal Care,Brand_JC,16.42,22.57,0.27,SUPP_040,5,22,5
SKU_03093,Brand_FC Storage & Org Item 3093,Home & Kitchen,Storage & Org,Brand_FC,110.42,184.01,3.39,SUPP_042,21,79,10
SKU_03094,Brand_JE Accessories Item 3094,Electronics,Accessories,Brand_JE,191.45,269.38,2.55,SUPP_022,21,45,6
SKU_03095,Brand_FC Skincare Item 3095,Health & Beauty,Skincare,Brand_FC,19.14,45.21,0.2,SUPP_022,8,58,11
SKU_03096,Brand_BA Small Appliances Item 3096,Home & Kitchen,Small Appliances,Brand_BA,16.53,30.59,1.21,SUPP_012,20,51,7
SKU_03097,Brand_EB Footwear Item 3097,Apparel,Footwear,Brand_EB,35.17,68.59,0.43,SUPP_036,12,208,34
SKU_03098,Brand_GD Sportswear Item 3098,Apparel,Sportswear,Brand_GD,21.49,45.35,1.76,SUPP_012,12,181,29
SKU_03099,Brand_IC Accessories Item 3099,Electronics,Accessories,Brand_IC,235.33,413.21,0.81,SUPP_032,19,53,7
SKU_03100,Brand_HD Fitness Gear Item 3100,Sports & Outdoors,Fitness Gear,Brand_HD,43.79,78.65,0.18,SUPP_045,16,20,3
SKU_03101,Brand_CA Smart Home Item 3101,Electronics,Smart Home,Brand_CA,132.13,226.63,1.26,SUPP_017,14,23,4
SKU_03102,Brand_HD Snacks Item 3102,Groceries & Essentials,Snacks,Brand_HD,3.32,4.76,0.64,SUPP_002,12,30,5
SKU_03103,Brand_DA Small Appliances Item 3103,Home & Kitchen,Small Appliances,Brand_DA,78.9,142.29,1.75,SUPP_005,11,26,5
SKU_03104,Brand_CC Computers Item 3104,Electronics,Computers,Brand_CC,45.9,82.91,0.67,SUPP_032,23,73,9
SKU_03105,Brand_ID Home Decor Item 3105,Home & Kitchen,Home Decor,Brand_ID,68.01,114.9,0.82,SUPP_027,8,36,7
SKU_03106,Brand_ID Computers Item 3106,Electronics,Computers,Brand_ID,145.44,202.14,0.89,SUPP_050,8,11,2
SKU_03107,Brand_DA Accessories Item 3107,Electronics,Accessories,Brand_DA,215.19,306.63,0.67,SUPP_023,11,165,28
SKU_03108,Brand_EB Storage & Org Item 3108,Home & Kitchen,Storage & Org,Brand_EB,102.64,170.31,0.98,SUPP_049,26,141,17
SKU_03109,Brand_EA Computers Item 3109,Electronics,Computers,Brand_EA,21.15,36.96,0.25,SUPP_008,21,299,38
SKU_03110,Brand_AD Smart Home Item 3110,Electronics,Smart Home,Brand_AD,260.55,362.63,0.41,SUPP_011,11,58,10
SKU_03111,Brand_ED Women's Wear Item 3111,Apparel,Women's Wear,Brand_ED,64.27,153.87,2.77,SUPP_029,19,89,12
SKU_03112,Brand_BA Computers Item 3112,Electronics,Computers,Brand_BA,16.24,25.62,2.85,SUPP_038,11,24,4
SKU_03113,Brand_ED Beverages Item 3113,Groceries & Essentials,Beverages,Brand_ED,21.77,27.08,0.12,SUPP_010,13,19,3
SKU_03114,Brand_BB Packaged Foods Item 3114,Groceries & Essentials,Packaged Foods,Brand_BB,11.51,13.63,0.66,SUPP_015,6,87,19
SKU_03115,Brand_BA Team Sports Item 3115,Sports & Outdoors,Team Sports,Brand_BA,134.52,256.79,1.36,SUPP_039,28,33,4
SKU_03116,Brand_BC Smart Home Item 3116,Electronics,Smart Home,Brand_BC,268.88,365.48,0.53,SUPP_047,13,35,6
SKU_03117,Brand_DA Packaged Foods Item 3117,Groceries & Essentials,Packaged Foods,Brand_DA,9.18,13.14,0.63,SUPP_015,5,11,3
SKU_03118,Brand_JE Storage & Org Item 3118,Home & Kitchen,Storage & Org,Brand_JE,14.63,23.34,0.27,SUPP_017,21,267,34
SKU_03119,Brand_HE Cosmetics Item 3119,Health & Beauty,Cosmetics,Brand_HE,36.68,75.02,0.42,SUPP_002,13,23,4
SKU_03120,Brand_FB Audio Item 3120,Electronics,Audio,Brand_FB,150.61,209.68,1.24,SUPP_044,7,173,35
SKU_03121,Brand_HA Cookware Item 3121,Home & Kitchen,Cookware,Brand_HA,63.74,106.5,0.15,SUPP_033,26,258,30
SKU_03122,Brand_EA Haircare Item 3122,Health & Beauty,Haircare,Brand_EA,28.79,56.1,0.26,SUPP_034,7,49,10
SKU_03123,Brand_IA Men's Wear Item 3123,Apparel,Men's Wear,Brand_IA,38.89,104.6,1.43,SUPP_045,25,201,24
SKU_03124,Brand_HD Accessories Item 3124,Electronics,Accessories,Brand_HD,296.87,424.16,1.88,SUPP_007,8,41,8
SKU_03125,Brand_EA Accessories Item 3125,Apparel,Accessories,Brand_EA,28.3,74.28,2.88,SUPP_018,22,58,8
SKU_03126,Brand_EA Computers Item 3126,Electronics,Computers,Brand_EA,157.3,234.72,3.81,SUPP_032,21,40,5
SKU_03127,Brand_DB Accessories Item 3127,Apparel,Accessories,Brand_DB,43.77,96.35,2.87,SUPP_026,14,50,8
SKU_03128,Brand_FC Men's Wear Item 3128,Apparel,Men's Wear,Brand_FC,47.22,118.7,0.75,SUPP_032,21,98,13
SKU_03129,Brand_CA Women's Wear Item 3129,Apparel,Women's Wear,Brand_CA,65.47,137.21,1.48,SUPP_036,19,158,21
SKU_03130,Brand_CB Packaged Foods Item 3130,Groceries & Essentials,Packaged Foods,Brand_CB,12.43,15.49,1.1,SUPP_022,3,16,5
SKU_03131,Brand_FC Sportswear Item 3131,Apparel,Sportswear,Brand_FC,28.42,71.6,3.94,SUPP_008,24,141,17
SKU_03132,Brand_ED Footwear Item 3132,Apparel,Footwear,Brand_ED,13.17,36.73,1.03,SUPP_038,23,111,14
SKU_03133,Brand_HD Home Decor Item 3133,Home & Kitchen,Home Decor,Brand_HD,58.79,95.27,1.06,SUPP_015,22,149,19
SKU_03134,Brand_CD Audio Item 3134,Electronics,Audio,Brand_CD,241.71,360.99,1.74,SUPP_043,20,25,4
SKU_03135,Brand_JE Wearables Item 3135,Electronics,Wearables,Brand_JE,231.47,349.25,0.39,SUPP_024,23,39,5
SKU_03136,Brand_GB Personal Care Item 3136,Groceries & Essentials,Personal Care,Brand_GB,31.24,39.63,1.91,SUPP_010,7,43,9
SKU_03137,Brand_FD Computers Item 3137,Electronics,Computers,Brand_FD,82.59,112.11,0.57,SUPP_010,14,63,10
SKU_03138,Brand_CB Small Appliances Item 3138,Home & Kitchen,Small Appliances,Brand_CB,20.81,32.43,1.15,SUPP_013,21,52,7
SKU_03139,Brand_CB Vitamins & Supplements Item 3139,Health & Beauty,Vitamins & Supplements,Brand_CB,21.09,69.87,2.22,SUPP_023,14,104,16
SKU_03140,Brand_GA Personal Care Item 3140,Groceries & Essentials,Personal Care,Brand_GA,16.15,20.52,2.84,SUPP_008,6,36,8
SKU_03141,Brand_GE Household Supplies Item 3141,Groceries & Essentials,Household Supplies,Brand_GE,17.48,23.42,3.27,SUPP_025,8,20,4
SKU_03142,Brand_GD Smart Home Item 3142,Electronics,Smart Home,Brand_GD,134.95,241.02,1.67,SUPP_030,9,28,5
SKU_03143,Brand_FA Footwear Item 3143,Apparel,Footwear,Brand_FA,61.29,110.32,0.15,SUPP_027,19,50,7
SKU_03144,Brand_GB Audio Item 3144,Electronics,Audio,Brand_GB,114.09,197.04,1.34,SUPP_038,9,88,16
SKU_03145,Brand_HB Camping Item 3145,Sports & Outdoors,Camping,Brand_HB,202.8,325.46,0.25,SUPP_045,12,38,6
SKU_03146,Brand_JC Accessories Item 3146,Apparel,Accessories,Brand_JC,91.28,161.94,1.34,SUPP_043,25,57,7
SKU_03147,Brand_CA Vitamins & Supplements Item 3147,Health & Beauty,Vitamins & Supplements,Brand_CA,50.67,98.27,0.66,SUPP_048,18,63,9
SKU_03148,Brand_HE Audio Item 3148,Electronics,Audio,Brand_HE,41.54,57.23,1.42,SUPP_011,10,92,16
SKU_03149,Brand_CC Men's Wear Item 3149,Apparel,Men's Wear,Brand_CC,53.52,129.8,0.98,SUPP_013,23,78,10
SKU_03150,Brand_EA Fitness Gear Item 3150,Sports & Outdoors,Fitness Gear,Brand_EA,157.98,297.21,1.06,SUPP_043,23,103,13
SKU_03151,Brand_DA Outdoor Recreation Item 3151,Sports & Outdoors,Outdoor Recreation,Brand_DA,82.57,163.87,0.79,SUPP_008,18,39,6
SKU_03152,Brand_BC Personal Care Item 3152,Groceries & Essentials,Personal Care,Brand_BC,20.3,28.32,0.22,SUPP_018,8,18,4
SKU_03153,Brand_AB Audio Item 3153,Electronics,Audio,Brand_AB,189.5,305.45,2.59,SUPP_041,16,253,36
SKU_03154,Brand_GB Beverages Item 3154,Groceries & Essentials,Beverages,Brand_GB,23.66,33.55,1.6,SUPP_047,8,53,10
SKU_03155,Brand_EA Beverages Item 3155,Groceries & Essentials,Beverages,Brand_EA,15.95,18.84,0.82,SUPP_016,3,31,9
SKU_03156,Brand_DE Smart Home Item 3156,Electronics,Smart Home,Brand_DE,92.79,141.78,0.88,SUPP_047,21,27,4
SKU_03157,Brand_IC Home Decor Item 3157,Home & Kitchen,Home Decor,Brand_IC,28.62,52.63,0.17,SUPP_039,24,73,9
SKU_03158,Brand_ED Bedding Item 3158,Home & Kitchen,Bedding,Brand_ED,78.17,139.58,0.52,SUPP_038,23,37,5
SKU_03159,Brand_EC Sportswear Item 3159,Apparel,Sportswear,Brand_EC,67.51,114.46,2.26,SUPP_002,29,52,6
SKU_03160,Brand_BE Team Sports Item 3160,Sports & Outdoors,Team Sports,Brand_BE,41.05,73.91,1.95,SUPP_016,10,19,4
SKU_03161,Brand_AA Vitamins & Supplements Item 3161,Health & Beauty,Vitamins & Supplements,Brand_AA,26.84,68.0,2.58,SUPP_036,15,75,11
SKU_03162,Brand_EA Cosmetics Item 3162,Health & Beauty,Cosmetics,Brand_EA,41.91,93.91,0.46,SUPP_019,21,34,5
SKU_03163,Brand_ED Wearables Item 3163,Electronics,Wearables,Brand_ED,52.65,91.2,2.31,SUPP_018,20,82,11
SKU_03164,Brand_AA Wearables Item 3164,Electronics,Wearables,Brand_AA,65.41,112.18,0.49,SUPP_003,16,45,7
SKU_03165,Brand_HD Household Supplies Item 3165,Groceries & Essentials,Household Supplies,Brand_HD,20.97,30.97,1.16,SUPP_048,13,70,11
SKU_03166,Brand_CA Small Appliances Item 3166,Home & Kitchen,Small Appliances,Brand_CA,83.92,140.29,0.76,SUPP_039,15,55,8
SKU_03167,Brand_CE Footwear Item 3167,Apparel,Footwear,Brand_CE,29.16,76.96,2.98,SUPP_016,28,54,6
SKU_03168,Brand_BC Personal Care Item 3168,Groceries & Essentials,Personal Care,Brand_BC,25.02,37.57,0.16,SUPP_025,3,9,3
SKU_03169,Brand_AE Household Supplies Item 3169,Groceries & Essentials,Household Supplies,Brand_AE,11.99,17.48,0.73,SUPP_005,10,62,11
SKU_03170,Brand_JC Bedding Item 3170,Home & Kitchen,Bedding,Brand_JC,57.95,97.13,0.49,SUPP_008,16,33,5
SKU_03171,Brand_GC Men's Wear Item 3171,Apparel,Men's Wear,Brand_GC,62.57,121.24,0.79,SUPP_009,13,17,3
SKU_03172,Brand_AD Accessories Item 3172,Apparel,Accessories,Brand_AD,36.54,67.78,2.63,SUPP_046,24,105,13
SKU_03173,Brand_IA Women's Wear Item 3173,Apparel,Women's Wear,Brand_IA,45.24,99.29,2.14,SUPP_036,25,50,6
SKU_03174,Brand_FA Packaged Foods Item 3174,Groceries & Essentials,Packaged Foods,Brand_FA,27.51,38.78,2.52,SUPP_022,6,16,4
SKU_03175,Brand_HC Accessories Item 3175,Electronics,Accessories,Brand_HC,214.08,304.0,0.32,SUPP_003,17,40,6
SKU_03176,Brand_IC Accessories Item 3176,Electronics,Accessories,Brand_IC,64.77,110.6,0.97,SUPP_028,10,15,3
SKU_03177,Brand_ID Household Supplies Item 3177,Groceries & Essentials,Household Supplies,Brand_ID,29.97,41.1,0.52,SUPP_024,8,30,6
SKU_03178,Brand_GB Accessories Item 3178,Electronics,Accessories,Brand_GB,66.12,101.05,0.98,SUPP_017,15,88,13
SKU_03179,Brand_ED Fitness Gear Item 3179,Sports & Outdoors,Fitness Gear,Brand_ED,212.4,308.99,1.42,SUPP_006,20,30,4
SKU_03180,Brand_EC Smart Home Item 3180,Electronics,Smart Home,Brand_EC,248.1,367.43,1.91,SUPP_005,13,18,3
SKU_03181,Brand_IB Sportswear Item 3181,Apparel,Sportswear,Brand_IB,73.37,157.27,0.13,SUPP_026,16,67,10
SKU_03182,Brand_GD Audio Item 3182,Electronics,Audio,Brand_GD,181.24,311.9,1.05,SUPP_021,20,137,18
SKU_03183,Brand_HC Bedding Item 3183,Home & Kitchen,Bedding,Brand_HC,35.96,75.26,1.67,SUPP_022,16,55,8
SKU_03184,Brand_GA Smart Home Item 3184,Electronics,Smart Home,Brand_GA,17.85,31.62,0.4,SUPP_010,17,23,4
SKU_03185,Brand_JC Cycling Item 3185,Sports & Outdoors,Cycling,Brand_JC,98.71,141.19,1.82,SUPP_045,24,486,58
SKU_03186,Brand_EE Packaged Foods Item 3186,Groceries & Essentials,Packaged Foods,Brand_EE,25.38,38.2,1.41,SUPP_048,12,56,9
SKU_03187,Brand_AD Footwear Item 3187,Apparel,Footwear,Brand_AD,33.84,63.08,0.18,SUPP_028,20,68,9
SKU_03188,Brand_EC Sportswear Item 3188,Apparel,Sportswear,Brand_EC,50.56,106.58,1.11,SUPP_049,30,100,11
SKU_03189,Brand_DB Snacks Item 3189,Groceries & Essentials,Snacks,Brand_DB,26.78,32.79,2.62,SUPP_038,12,38,6
SKU_03190,Brand_DA Beverages Item 3190,Groceries & Essentials,Beverages,Brand_DA,8.87,10.55,0.7,SUPP_030,7,12,3
SKU_03191,Brand_GD Footwear Item 3191,Apparel,Footwear,Brand_GD,16.09,27.52,1.49,SUPP_019,21,129,17
SKU_03192,Brand_HB Cosmetics Item 3192,Health & Beauty,Cosmetics,Brand_HB,15.79,33.91,0.17,SUPP_012,14,45,7
SKU_03193,Brand_CB Small Appliances Item 3193,Home & Kitchen,Small Appliances,Brand_CB,20.22,43.18,1.45,SUPP_049,9,85,16
SKU_03194,Brand_AB Haircare Item 3194,Health & Beauty,Haircare,Brand_AB,35.56,80.98,0.62,SUPP_045,17,38,6
SKU_03195,Brand_CB Bedding Item 3195,Home & Kitchen,Bedding,Brand_CB,93.03,177.59,4.36,SUPP_046,17,58,8
SKU_03196,Brand_EC Men's Wear Item 3196,Apparel,Men's Wear,Brand_EC,27.45,65.56,0.54,SUPP_012,13,18,3
SKU_03197,Brand_GE Personal Care Item 3197,Groceries & Essentials,Personal Care,Brand_GE,17.92,22.56,4.68,SUPP_009,5,74,17
SKU_03198,Brand_GC Accessories Item 3198,Apparel,Accessories,Brand_GC,19.12,45.56,0.99,SUPP_032,30,58,7
SKU_03199,Brand_EB Footwear Item 3199,Apparel,Footwear,Brand_EB,12.23,23.14,0.73,SUPP_025,15,232,34
SKU_03200,Brand_DE Footwear Item 3200,Apparel,Footwear,Brand_DE,37.82,73.85,1.62,SUPP_013,24,42,5
SKU_03201,Brand_HB Sportswear Item 3201,Apparel,Sportswear,Brand_HB,43.84,106.65,3.05,SUPP_008,12,49,8
SKU_03202,Brand_JE Beverages Item 3202,Groceries & Essentials,Beverages,Brand_JE,9.24,14.16,3.93,SUPP_008,5,17,4
SKU_03203,Brand_FE Cookware Item 3203,Home & Kitchen,Cookware,Brand_FE,8.58,16.46,2.56,SUPP_025,18,73,10
SKU_03204,Brand_BB Outdoor Recreation Item 3204,Sports & Outdoors,Outdoor Recreation,Brand_BB,31.42,51.78,1.32,SUPP_013,11,27,5
SKU_03205,Brand_HD Beverages Item 3205,Groceries & Essentials,Beverages,Brand_HD,2.12,2.69,1.15,SUPP_030,9,83,15
SKU_03206,Brand_EE Household Supplies Item 3206,Groceries & Essentials,Household Supplies,Brand_EE,29.54,39.63,3.33,SUPP_029,12,32,5
SKU_03207,Brand_FC Sportswear Item 3207,Apparel,Sportswear,Brand_FC,78.61,170.98,1.75,SUPP_031,20,83,11
SKU_03208,Brand_DC Men's Wear Item 3208,Apparel,Men's Wear,Brand_DC,81.64,161.81,1.98,SUPP_005,13,50,8
SKU_03209,Brand_EE Vitamins & Supplements Item 3209,Health & Beauty,Vitamins & Supplements,Brand_EE,9.7,31.04,0.35,SUPP_045,17,76,11
SKU_03210,Brand_EC Packaged Foods Item 3210,Groceries & Essentials,Packaged Foods,Brand_EC,24.94,30.92,2.04,SUPP_046,12,149,24
SKU_03211,Brand_GD Cookware Item 3211,Home & Kitchen,Cookware,Brand_GD,66.68,106.32,2.0,SUPP_009,17,89,13
SKU_03212,Brand_HB Women's Wear Item 3212,Apparel,Women's Wear,Brand_HB,36.32,67.89,0.17,SUPP_027,16,64,9
SKU_03213,Brand_BC Vitamins & Supplements Item 3213,Health & Beauty,Vitamins & Supplements,Brand_BC,18.69,41.07,2.49,SUPP_031,16,48,7
SKU_03214,Brand_CB Team Sports Item 3214,Sports & Outdoors,Team Sports,Brand_CB,133.89,241.41,0.76,SUPP_008,26,39,5
SKU_03215,Brand_GA Beverages Item 3215,Groceries & Essentials,Beverages,Brand_GA,33.95,42.86,7.64,SUPP_006,14,25,4
SKU_03216,Brand_BD Packaged Foods Item 3216,Groceries & Essentials,Packaged Foods,Brand_BD,26.38,33.25,0.13,SUPP_017,3,6,2
SKU_03217,Brand_AD Beverages Item 3217,Groceries & Essentials,Beverages,Brand_AD,22.93,29.63,0.11,SUPP_019,9,39,7
SKU_03218,Brand_FD Accessories Item 3218,Electronics,Accessories,Brand_FD,235.71,343.76,1.11,SUPP_028,19,104,14
SKU_03219,Brand_HE Personal Care Item 3219,Groceries & Essentials,Personal Care,Brand_HE,33.17,43.96,2.34,SUPP_010,10,23,4
SKU_03220,Brand_AE Accessories Item 3220,Apparel,Accessories,Brand_AE,30.38,83.43,1.14,SUPP_043,15,31,5
SKU_03221,Brand_FE Small Appliances Item 3221,Home & Kitchen,Small Appliances,Brand_FE,101.78,197.25,0.25,SUPP_018,19,27,4
SKU_03222,Brand_CC Women's Wear Item 3222,Apparel,Women's Wear,Brand_CC,45.69,78.98,0.77,SUPP_025,14,126,19
SKU_03223,Brand_GE Men's Wear Item 3223,Apparel,Men's Wear,Brand_GE,49.94,125.05,0.18,SUPP_012,16,31,5
SKU_03224,Brand_BD Accessories Item 3224,Apparel,Accessories,Brand_BD,46.33,109.44,0.15,SUPP_039,24,39,5
SKU_03225,Brand_FD Audio Item 3225,Electronics,Audio,Brand_FD,267.99,378.67,0.6,SUPP_015,24,67,8
SKU_03226,Brand_AB Cycling Item 3226,Sports & Outdoors,Cycling,Brand_AB,109.31,185.43,0.7,SUPP_045,15,74,11
SKU_03227,Brand_FE Men's Wear Item 3227,Apparel,Men's Wear,Brand_FE,75.0,141.52,0.89,SUPP_022,25,30,4
SKU_03228,Brand_HA Team Sports Item 3228,Sports & Outdoors,Team Sports,Brand_HA,54.33,101.24,0.45,SUPP_009,19,31,4
SKU_03229,Brand_JB Packaged Foods Item 3229,Groceries & Essentials,Packaged Foods,Brand_JB,6.21,7.75,0.62,SUPP_049,10,90,16
SKU_03230,Brand_IA Personal Care Item 3230,Groceries & Essentials,Personal Care,Brand_IA,5.87,8.28,3.89,SUPP_006,5,30,7
SKU_03231,Brand_FD Storage & Org Item 3231,Home & Kitchen,Storage & Org,Brand_FD,16.18,26.73,0.97,SUPP_042,18,25,4
SKU_03232,Brand_AA Wearables Item 3232,Electronics,Wearables,Brand_AA,36.94,50.07,0.93,SUPP_027,14,78,12
SKU_03233,Brand_HA Men's Wear Item 3233,Apparel,Men's Wear,Brand_HA,79.93,163.17,4.38,SUPP_023,14,64,10
SKU_03234,Brand_CA Footwear Item 3234,Apparel,Footwear,Brand_CA,29.62,75.86,0.55,SUPP_049,24,49,6
SKU_03235,Brand_HB Storage & Org Item 3235,Home & Kitchen,Storage & Org,Brand_HB,81.65,172.94,1.78,SUPP_033,18,60,8
SKU_03236,Brand_JB Smart Home Item 3236,Electronics,Smart Home,Brand_JB,145.15,209.37,1.21,SUPP_048,23,120,15
SKU_03237,Brand_FC Storage & Org Item 3237,Home & Kitchen,Storage & Org,Brand_FC,78.89,164.73,1.4,SUPP_002,26,93,11
SKU_03238,Brand_AD Accessories Item 3238,Electronics,Accessories,Brand_AD,240.14,392.93,0.41,SUPP_035,20,165,22
SKU_03239,Brand_IE Sportswear Item 3239,Apparel,Sportswear,Brand_IE,40.7,81.62,0.76,SUPP_004,12,59,10
SKU_03240,Brand_DC Haircare Item 3240,Health & Beauty,Haircare,Brand_DC,17.27,55.8,0.78,SUPP_030,11,173,29
SKU_03241,Brand_JA Accessories Item 3241,Apparel,Accessories,Brand_JA,62.5,146.06,5.42,SUPP_010,15,72,11
